gene,logFC,logCPM,PValue,FDR
Dmagna032444-T1,6.17629523399632,7.37823972193757,0.00110833315974654,0.101794384587806
Dmagna009672-T1,1.46855932117621,2.99409610097281,0.00111803125620874,0.101794384587806
Dmagna014661-T1,3.95794842798077,3.01436029285199,0.00111910561190597,0.101794384587806
Dmagna014692-T1,-3.77235041737554,4.65224547413746,0.00113071387276155,0.101794384587806
Dmagna009840-T1,-3.74867774015719,3.345567864409,0.00113841155549757,0.101794384587806
Dmagna011257-T1,1.13030898820757,4.67937212879469,0.00113991472102806,0.101794384587806
Dmagna031095-T1,-2.84057435616623,5.44945115522813,0.00116902531952309,0.103606154986802
Dmagna010465-T1,-1.75332963057912,6.79844210700399,0.0011756726807013,0.103606154986802
Dmagna001958-T1,0.960724269146833,4.16690604224001,0.00119727654330866,0.10482038756614
Dmagna007314-T1,1.36879401791281,1.82812930224568,0.00120539811109275,0.104846153883684
Dmagna024570-T1,1.18838655654235,1.56317200962484,0.0012161547490173,0.105099308794108
Dmagna030585-T1,7.88364610706216,6.62897979885746,0.00122859123806502,0.105493459191544
Dmagna019078-T1,1.23282677600408,0.512779689450587,0.00126659373280028,0.107573227883117
Dmagna032859-T1,-5.22149170770603,4.18093122296895,0.00127106768799537,0.107573227883117
Dmagna024099-T1,1.12301776600128,3.6115327276093,0.00129377438245945,0.107573227883117
Dmagna032689-T1,1.67654577309053,0.437594345821502,0.00129987046130854,0.107573227883117
Dmagna031634-T1,2.38437787779657,7.17241665251272,0.0013039948611897,0.107573227883117
Dmagna007016-T1,-3.51565662417519,4.52613417268541,0.00131312427442191,0.107573227883117
Dmagna018639-T1,1.21781190323934,1.11406407125952,0.00131376437902995,0.107573227883117
Dmagna022738-T1,-2.30954609046915,0.934314658607754,0.00131705930368281,0.107573227883117
Dmagna003039-T1,1.05118017364107,2.64404030746602,0.00134927000729036,0.107940134505253
Dmagna014615-T1,-2.80034873992289,3.32015177781419,0.00136591701157534,0.107940134505253
Dmagna017545-T2,1.68731029644223,0.49647428756723,0.00137847952624364,0.107940134505253
Dmagna017637-T1,-2.76614272382891,7.53210552562855,0.00138253000949337,0.107940134505253
Dmagna014642-T1,1.36484648760752,1.17047101783161,0.00139394378661913,0.107940134505253
Dmagna017913-T1,1.49023667917514,4.15853658337175,0.00139524534845779,0.107940134505253
Dmagna025820-T1,1.17559432086438,4.5002066354512,0.00141041528227982,0.107940134505253
Dmagna017547-T1,-5.96276554307531,4.79809612259939,0.00141565778796697,0.107940134505253
Dmagna010627-T1,-4.20260253574191,-0.448308479426999,0.00141786066837213,0.107940134505253
Dmagna026564-T1,1.58564293158674,3.23704794652099,0.00142575906579123,0.107940134505253
Dmagna000070-T1,-1.68633475614321,7.8453819872123,0.00142845429574621,0.107940134505253
Dmagna026590-T1,1.91342659273704,0.0254739754386825,0.00143696677172095,0.107940134505253
Dmagna027715-T1,-4.33456959392016,3.36472020968161,0.00144930138250275,0.107940134505253
Dmagna031200-T1,1.89433946553883,0.197614236449276,0.00146589569588909,0.107940134505253
Dmagna033107-T1,-1.48293882437056,8.63110609093969,0.00146886269935262,0.107940134505253
Dmagna005411-T1,-1.12150178932028,7.6379777035166,0.00147695614576193,0.107940134505253
Dmagna010024-T1,0.771827002739333,4.78885633282218,0.00147773826634425,0.107940134505253
Dmagna002702-T1,0.756800417315859,4.13077139671539,0.00148082167816206,0.107940134505253
Dmagna029156-T1,-1.7485973471384,5.00938472953311,0.001485117568452,0.107940134505253
Dmagna010043-T1,-3.26960571372541,5.53250323195944,0.00149047655296619,0.107940134505253
Dmagna011216-T2,1.52609255279887,0.820945463775261,0.00149974284059369,0.107940134505253
Dmagna020187-T1,-4.01696612613613,5.63011285380696,0.00150010033448532,0.107940134505253
Dmagna003957-T1,-1.78552518239939,9.03903749010422,0.00150753190933613,0.107940134505253
Dmagna013838-T1,1.07842014950672,1.97584382462071,0.00151630192602092,0.107940134505253
Dmagna032559-T1,-2.92090095222964,0.0261381232911648,0.0015270808809432,0.107940134505253
Dmagna028694-T1,-5.28441889470014,7.77330785756973,0.00153106573766316,0.107940134505253
Dmagna005289-T1,1.19438349584004,1.97549049375713,0.0015501014709077,0.108709995826224
Dmagna008997-T1,1.58390320118921,6.74383238898838,0.00158869582544885,0.11083635719733
Dmagna023575-T1,-2.79238497408909,6.77847505076024,0.00162839104825149,0.113017088556107
Dmagna030675-T1,4.39426559781345,3.49022848892043,0.00166274797510299,0.114806748074765
Dmagna023544-T1,1.1084660254214,5.52633800963095,0.001687429108928,0.115308776984657
Dmagna011913-T1,1.3570857647534,4.28855037326043,0.00169103636926594,0.115308776984657
Dmagna023059-T1,0.872819639978757,4.98942515634925,0.00169586476595565,0.115308776984657
Dmagna012769-T1,-1.33662231972532,7.75687088501253,0.0017257002191311,0.115308776984657
Dmagna017096-T1,-2.09057225824675,4.38360684951779,0.00172663677035033,0.115308776984657
Dmagna026045-T1,-3.34711603092463,3.9796529211771,0.0017290180664752,0.115308776984657
Dmagna000467-T1,-3.6646179883045,3.50315311192986,0.00173027728062083,0.115308776984657
Dmagna018460-T2,-1.12034835095391,1.4910861296648,0.00177542096925548,0.117235193224645
Dmagna028809-T1,1.0110954939644,2.04671643778207,0.00178661097509484,0.117235193224645
Dmagna025470-T1,-4.25247551650791,-0.393516472794002,0.00179269407565881,0.117235193224645
Dmagna001628-T1,-1.11194395571507,5.82187793460661,0.00179973059700527,0.117235193224645
Dmagna017101-T1,0.949182571465152,5.73418748017061,0.00181710325436928,0.117235193224645
Dmagna008424-T1,0.864406629150106,3.23572619411359,0.00181962034971732,0.117235193224645
Dmagna002765-T1,2.00391163109365,5.37683172666017,0.00182559428418719,0.117235193224645
Dmagna028915-T1,1.3844310501354,0.775291629929897,0.0018292015964129,0.117235193224645
Dmagna032954-T1,3.00465562569967,0.89177408360083,0.00185533949455365,0.118300847328484
Dmagna017113-T1,-1.46997114683701,9.32524234752252,0.00186349225728332,0.118300847328484
Dmagna022097-T1,1.18141183122242,6.38907284206475,0.00196620603161012,0.1242326877048
Dmagna009591-T1,-1.98195411435941,2.51159083758163,0.00198280383474326,0.124547939153902
Dmagna005762-T1,-0.834727994050548,5.97760393125974,0.00199671253580947,0.124547939153902
Dmagna019403-T1,-2.18717659107033,3.14752063672369,0.00199908972886069,0.124547939153902
Dmagna030807-T1,1.41006096564497,3.4894053885344,0.00205163626512719,0.126206076274084
Dmagna025816-T1,1.40483337797697,3.60975251737199,0.00205215708423385,0.126206076274084
Dmagna009705-T1,1.41941008475732,3.80139370182914,0.0020606122249814,0.126206076274084
Dmagna014797-T1,0.707846375347427,4.68996225769314,0.00207873422736007,0.126206076274084
Dmagna006892-T1,1.45744501958857,2.20595093911376,0.00208885960888485,0.126206076274084
Dmagna032328-T1,-4.53799258156846,0.409306108806211,0.00209593587280116,0.126206076274084
Dmagna029076-T1,0.855036441847076,5.28142140363079,0.00209715001150322,0.126206076274084
Dmagna032451-T1,5.09316505938427,5.91387531164584,0.00210107913468613,0.126206076274084
Dmagna011178-T1,0.952298787559175,5.13595379228369,0.00212884041802884,0.127302756247751
Dmagna018748-T1,-2.14744363132626,6.37571094495129,0.00218248941957166,0.129475749262701
Dmagna028763-T1,-3.748847801472,5.45228797388434,0.00218451058853082,0.129475749262701
Dmagna018566-T1,1.32780599016195,2.89007709537945,0.00221553367439748,0.130318276320033
Dmagna010548-T1,4.21799209792592,0.490071972904896,0.00222267191904631,0.130318276320033
Dmagna030317-T1,1.00840458962218,1.80132099400113,0.00222791230140258,0.130318276320033
Dmagna030788-T1,6.12272242659388,3.22160881677452,0.00225252431359043,0.13092579028057
Dmagna002749-T1,1.64081684906609,3.68698910497057,0.0022651581392216,0.13092579028057
Dmagna033913-T1,0.869616145247588,5.14559761469676,0.00226762100373962,0.13092579028057
Dmagna000047-T1,-6.1527226922888,6.73436490657904,0.00229869624975914,0.132150370238299
Dmagna001005-T2,4.95506686097925,7.04993478697868,0.00231402054983236,0.132355455647664
Dmagna031947-T1,-0.779828595773145,4.22686600465658,0.00232202553767831,0.132355455647664
Dmagna000805-T1,-1.54806357019371,3.56437409231348,0.00236208213368573,0.134068178731866
Dmagna021086-T1,1.1753623760357,1.30443856927346,0.00237562103040592,0.13426769494636
Dmagna026918-T1,4.88365038352592,4.25452662173943,0.00242275667530094,0.136356410359899
Dmagna005406-T1,1.1261190279762,5.24910495835577,0.00246391170588347,0.138092457323469
Dmagna033210-T1,1.54638947364006,0.706394136175337,0.00250316440888112,0.139657747826165
Dmagna033218-T1,1.36680351292995,6.06476958650503,0.00253663676508743,0.139657747826165
Dmagna007404-T1,-1.04336621477799,3.96274632338406,0.0025376861404808,0.139657747826165
Dmagna032976-T1,-2.95392001620798,5.88555834555228,0.00256103355858244,0.139657747826165
Dmagna013611-T1,3.40718292667499,1.48126955171814,0.00256235751285597,0.139657747826165
Dmagna028547-T1,5.78158342595894,5.11505522793355,0.0025705399317158,0.139657747826165
Dmagna004064-T1,1.84596384789222,0.735224657972463,0.00258027383386931,0.139657747826165
Dmagna032569-T1,1.53004002257794,6.99110514850985,0.00260295869387468,0.139657747826165
Dmagna000279-T1,-0.768200819312234,4.82578242910159,0.00261560331952687,0.139657747826165
Dmagna026499-T2,1.11430591022361,2.97419382245853,0.00263493988575524,0.139657747826165
Dmagna025141-T1,1.55433632493199,0.0416329560384932,0.00263624516347498,0.139657747826165
Dmagna019498-T1,1.03466999518708,1.56170202872625,0.00264430895314481,0.139657747826165
Dmagna002768-T1,-4.31168691405908,5.0427579909716,0.0026445345916276,0.139657747826165
Dmagna022884-T1,1.44590535793878,1.89632403878837,0.00264868649664393,0.139657747826165
Dmagna001817-T1,-1.03538001603409,4.8296758171407,0.00265449981505971,0.139657747826165
Dmagna032422-T1,-2.73460622356413,3.50593306558458,0.00265865813330886,0.139657747826165
Dmagna020044-T1,1.94009895398668,-0.263655840544669,0.00267307038060901,0.139866319329132
Dmagna010444-T1,1.02985743388781,4.50978572138402,0.00269424922832526,0.140425947133918
Dmagna031276-T1,-0.960841502539262,3.08312636857879,0.00270965035799172,0.140681265679454
Dmagna018671-T1,0.788594584748395,4.87290143319989,0.0027302007857413,0.141200924806968
Dmagna030526-T1,-5.48457992835086,4.50275869276162,0.00274305817693131,0.141320247230749
Dmagna026191-T2,2.46258516841899,1.16531553509037,0.00282628780605066,0.144545874205871
Dmagna005266-T1,0.866504569503767,6.96912196598535,0.00282725039506818,0.144545874205871
Dmagna026809-T1,1.28089215773706,3.15026869800261,0.00286338024861518,0.145418596432175
Dmagna013925-T1,-1.38117152717725,7.86913637668747,0.00286603280762181,0.145418596432175
Dmagna001890-T1,-0.896194311451696,5.40096673535396,0.00294290232357632,0.148755383487943
Dmagna012693-T1,0.957944315971497,5.05633280287278,0.00295962331013918,0.149038173832009
Dmagna009301-T1,0.758033602616843,7.08836283155399,0.00298930458978601,0.149652169298881
Dmagna032449-T2,-4.90655996370158,5.43698592312843,0.00299416061008586,0.149652169298881
Dmagna011484-T1,1.0860671861804,6.96303963578932,0.00302557614163795,0.15066019485963
Dmagna033178-T1,-0.987070332215607,7.12102265758613,0.00306526613176971,0.151535588857397
Dmagna017144-T1,3.19925692248243,6.12525190734235,0.0030657816036099,0.151535588857397
Dmagna010276-T1,0.751863335483691,5.10090845765294,0.00310224837923804,0.151594428503789
Dmagna022868-T1,6.01271744285754,4.50265261734478,0.00310851458760685,0.151594428503789
Dmagna018885-T1,-0.949927375102083,5.09179571771248,0.00312885046371402,0.151594428503789
Dmagna033936-T1,-1.46324898948608,8.23654115303731,0.00313070929999503,0.151594428503789
Dmagna022654-T1,0.704559776079617,5.81246905148787,0.00313739543106449,0.151594428503789
Dmagna019209-T1,2.54626941102493,4.68137529473299,0.00314546713198736,0.151594428503789
Dmagna018382-T1,-2.01118087783744,2.76891831432381,0.00315645648887116,0.151594428503789
Dmagna002568-T1,-4.22437701385858,5.32878164251783,0.00316812412420504,0.151594428503789
Dmagna024592-T1,-5.42099355682919,6.01945362197787,0.00316882717290488,0.151594428503789
Dmagna016708-T1,-3.3051852669166,2.74071384776434,0.00319845889367534,0.152467462209186
Dmagna032310-T3,1.83477172714935,-0.0986770802148867,0.00322368802797868,0.153116235526347
Dmagna030789-T1,4.17792851757057,5.67445893189218,0.00323523747592673,0.153116235526347
Dmagna027725-T1,4.48622838650999,2.06443197098751,0.00324636139525812,0.153116235526347
Dmagna012040-T1,0.869632612865685,4.79064089897328,0.0032676682968793,0.153135397116831
Dmagna026883-T1,-3.31322018147295,3.13180932453478,0.00327570304526576,0.153135397116831
Dmagna034039-T1,0.674567971524984,5.41052639416121,0.0032834724977572,0.153135397116831
Dmagna004656-T1,0.821539727694084,4.02440059922132,0.003303846267021,0.153135397116831
Dmagna030596-T1,4.89868902791954,6.51500556688415,0.00330392906060204,0.153135397116831
Dmagna026041-T1,-0.996616552931071,1.62925752817003,0.00331846533441495,0.153278769498235
Dmagna019141-T1,-1.83263682663464,3.16146169060119,0.00336559670251112,0.154490243996726
Dmagna024620-T1,2.15640147910764,6.52862362234886,0.00336776045144038,0.154490243996726
Dmagna004401-T1,1.59796837881425,1.64139034408772,0.00340518948045738,0.155561966157046
Dmagna028885-T1,-3.99699423039766,3.60721435910576,0.00341434998508185,0.155561966157046
Dmagna031012-T1,0.963066309067316,4.1087183693933,0.0034371802986224,0.155647675672747
Dmagna023264-T1,0.835097079287213,6.36955677279543,0.00343947084726638,0.155647675672747
Dmagna011125-T2,1.40157469359861,0.575440267523867,0.00346007020335175,0.155940535283389
Dmagna004936-T1,1.12391223270738,6.82696826790785,0.0034827490572708,0.155940535283389
Dmagna012051-T1,-1.03667672456607,6.86238703234202,0.00348844114774,0.155940535283389
Dmagna001651-T1,3.72663011482851,0.281653248622995,0.00349433709650283,0.155940535283389
Dmagna012528-T1,1.5879984274926,0.596008611637586,0.00350415088617394,0.155940535283389
Dmagna014694-T1,-4.02364267100594,6.76653733095486,0.00353792368322448,0.156922144823814
Dmagna026314-T2,1.668397604091,0.123148075848078,0.00359435814662156,0.158517721296615
Dmagna018754-T1,-1.49925627111515,7.65015162990041,0.00360935016473937,0.158517721296615
Dmagna007027-T1,0.938261728728267,2.58782392672766,0.00362076056949693,0.158517721296615
Dmagna006988-T1,1.06448371306541,6.70803601195835,0.00364594379877697,0.158517721296615
Dmagna023728-T1,1.9722645714911,4.07959857310148,0.00365310768488216,0.158517721296615
