"","cntrl1_4h","cntrl2_4h","cntrl3_4h","treat1_4h","treat2_4h","treat3_4h","cntrl1_24h","cntrl2_24h","cntrl3_24h","treat1_24h","treat2_24h","treat3_24h"
"Tcas000733",58,92,111,85,115,111,62,60,68,46,78,99
"Tcas001032",0,0,0,0,0,0,1,0,0,0,0,0
"Tcas000375",319,411,447,320,571,472,412,381,453,287,341,435
"Tcas001593",1,1,1,2,1,2,1,2,3,1,3,4
"Tcas001673",2,1,2,1,0,2,0,0,0,3,2,4
"Tcas000667",6,6,13,3,4,0,2,5,5,3,3,4
"Tcas000596",0,0,1,0,0,0,0,1,2,0,3,0
"Tcas000207",616,869,584,813,386,521,932,757,701,443,530,537
"Tcas000497",1591,2186,1813,1445,1836,1595,1936,1805,2290,3874,4614,4024
"Tcas001613",216,382,329,306,285,260,735,549,582,263,326,427
"Tcas000924",183,261,266,194,207,255,246,234,251,245,252,255
"Tcas001367",505,594,592,470,434,536,658,516,528,442,502,518
"Tcas001232",371,440,353,370,194,225,436,315,272,193,428,498
"Tcas001106",122,167,490,211,511,401,59,172,165,115,198,134
"Tcas001736",10324,13511,9710,22077,478,7541,18680,9478,7969,16487,14208,10707
"Tcas001458",1,0,2,1,2,2,0,1,2,1,4,4
"Tcas001041",3,2,5,1,5,1,4,4,3,4,1,3
"Tcas000136",931,1607,1993,1233,1528,1041,510,1091,1015,679,1198,1436
"Tcas001321",641,943,1012,713,1038,903,604,665,840,734,943,1048
"Tcas001532",1665,1568,3493,1794,4948,4233,1154,1207,2567,1058,3290,3141
"Tcas001501",84,200,194,117,109,118,37,152,115,36,48,73
"Tcas000121",1432,1979,2318,1695,1998,1542,1344,1345,1597,1218,1441,1586
"Tcas000447",326,233,320,305,403,296,232,302,501,166,369,317
"Tcas001067",17309,19382,21571,20385,18579,14979,23755,17820,20272,15601,21294,27015
"Tcas000368",51,66,48,65,57,46,42,50,46,39,47,65
"Tcas000211",81,108,94,99,65,97,71,63,87,72,81,90
"Tcas001480",85,102,140,85,124,90,81,105,101,58,93,102
"Tcas001040",309,469,553,393,513,469,324,342,380,334,459,459
"Tcas000840",0,3,0,0,1,2,0,1,0,0,0,1
"Tcas000514",0,0,0,0,0,1,0,1,0,0,0,1
"Tcas000808",20,15,18,18,30,9,25,19,30,18,28,21
"Tcas001682",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000534",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001058",29,55,46,40,31,30,10,30,35,9,25,54
"Tcas001272",141,226,223,166,264,197,44,83,116,59,89,125
"Tcas001656",13,14,45,12,50,38,5,11,18,11,15,28
"Tcas000242",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000823",0,0,0,0,0,1,0,0,0,0,0,0
"Tcas000950",34,67,56,55,103,70,26,31,61,29,55,45
"Tcas001668",2744,3447,3718,2652,3809,3982,3235,3005,3427,2467,3233,3198
"Tcas000129",273,395,477,288,502,454,296,330,419,231,326,367
"Tcas001549",91,103,82,83,103,86,121,72,86,86,93,81
"Tcas001225",197,273,254,245,217,254,215,188,198,141,179,190
"Tcas001335",179,292,249,199,172,208,239,208,202,164,152,166
"Tcas000451",0,3,3,0,1,1,1,3,1,1,1,0
"Tcas000742",271,384,454,296,398,384,293,308,436,217,338,333
"Tcas000962",2033,2086,2823,1719,3975,2521,1801,1803,2043,1821,2138,1968
"Tcas001371",602,683,756,584,520,661,792,686,625,630,697,699
"Tcas001297",107,68,56,100,10,57,163,91,96,61,36,19
"Tcas001558",2,13,1,5,12,3,5,2,10,4,4,3
"Tcas001083",50,76,96,49,124,60,44,46,70,41,71,75
"Tcas000634",2,1,4,2,0,1,7,5,2,3,2,1
"Tcas000385",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000518",7,30,63,16,123,63,5,1,25,3,15,21
"Tcas001140",0,0,5,0,0,0,1,0,0,0,0,0
"Tcas000301",9,10,21,7,11,17,4,7,11,9,14,19
"Tcas000831",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000500",347,440,444,262,345,313,288,245,276,307,416,366
"Tcas001569",51,78,82,46,75,94,71,58,70,68,54,67
"Tcas000683",109,169,189,113,181,188,118,122,134,89,126,116
"Tcas000679",972,1238,1359,958,1118,818,841,969,1038,830,1095,1134
"Tcas000388",1575,1978,2450,1990,2226,1250,1204,1490,1585,1757,2253,2499
"Tcas001266",336,285,286,208,194,464,487,309,415,254,384,322
"Tcas001127",29,44,37,24,25,48,36,19,40,38,24,27
"Tcas000947",389,475,558,326,473,408,478,409,449,463,609,595
"Tcas001298",438,609,788,499,701,691,480,476,546,496,619,684
"Tcas000516",191,241,246,171,262,134,219,187,204,185,248,235
"Tcas001439",146,222,240,170,197,183,122,133,168,115,140,161
"Tcas001535",82,129,129,107,110,48,52,79,82,56,104,98
"Tcas000902",65,72,48,73,78,68,44,44,43,35,46,59
"Tcas000729",96,131,132,93,131,91,76,96,102,67,107,100
"Tcas001585",151,269,298,187,250,263,174,243,269,140,181,209
"Tcas000863",14,20,19,15,19,24,7,9,15,14,18,13
"Tcas000964",58,65,91,47,83,34,39,51,49,31,53,47
"Tcas001094",283,229,136,191,53,188,476,203,220,1034,406,437
"Tcas001296",563,955,1039,648,929,595,370,488,491,386,613,657
"Tcas000715",65,121,173,91,155,117,37,37,59,54,122,114
"Tcas001570",110,34,32,75,4,140,174,21,11,60,60,198
"Tcas001135",405,64,120,278,3,281,802,126,108,95,137,168
"Tcas000940",168,103,130,102,214,238,196,34,120,89,88,143
"Tcas001151",135,274,212,164,221,183,120,140,194,100,138,154
"Tcas000955",218,174,83,180,5,131,329,178,87,165,106,82
"Tcas000403",18,26,20,34,0,15,47,8,12,9,4,0
"Tcas000127",17,10,11,28,0,21,34,7,6,7,2,0
"Tcas000703",573,781,965,618,1001,992,824,731,897,610,775,855
"Tcas000133",109,137,111,100,87,116,139,88,80,99,114,80
"Tcas001006",942,1110,1025,872,790,929,1499,1216,1449,615,724,762
"Tcas001491",8,9,14,12,9,7,17,11,7,5,8,10
"Tcas001128",320,228,211,205,86,271,449,217,284,330,295,268
"Tcas000946",95,83,49,75,15,59,141,52,48,156,98,37
"Tcas000530",84,76,49,106,2,74,116,92,47,41,25,6
"Tcas000371",24,24,19,22,1,32,48,23,16,31,18,14
"Tcas001519",113,65,57,81,5,74,161,87,64,40,21,22
"Tcas000378",991,1477,1425,1138,1342,886,912,1035,1157,938,1254,1305
"Tcas000782",182,191,223,152,217,190,194,187,239,223,279,282
"Tcas000590",644,954,936,721,883,673,685,750,897,582,749,765
"Tcas001102",570,682,825,558,874,829,632,577,664,560,702,759
"Tcas000510",221,250,284,193,220,225,295,216,262,211,207,221
"Tcas001449",446,907,487,380,463,456,650,548,450,642,473,500
"Tcas000724",255,331,378,261,348,384,368,314,342,356,361,239
"Tcas001740",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001741",2,3,1,3,4,3,4,2,2,0,2,4
"Tcas001742",85,164,130,85,179,76,41,48,58,64,90,160
"Tcas001744",77,142,122,77,156,66,35,42,53,37,80,131
"Tcas001743",10,2,4,6,2,4,2,5,6,11,4,2
"Tcas001745",24,28,53,25,25,13,22,27,26,19,29,21
"Tcas001746",77,116,105,93,110,112,105,107,134,152,236,263
"Tcas001747",83,55,84,62,92,88,87,143,241,55,96,91
"Tcas001748",254,379,361,286,329,144,216,300,302,234,325,336
"Tcas001749",117,164,193,105,152,140,126,107,130,93,127,124
"Tcas001751",54,86,73,68,53,54,54,58,57,47,64,67
"Tcas001750",11,11,27,18,9,13,26,10,15,10,8,5
"Tcas001753",9,23,19,11,22,18,7,13,11,22,18,15
"Tcas001752",49,62,96,49,83,116,47,54,48,318,43,283
"Tcas001755",186,228,282,172,245,252,237,230,235,171,224,259
"Tcas001754",35,47,44,41,40,33,31,41,34,32,31,48
"Tcas001756",683,1199,1172,960,1155,355,560,680,803,751,1906,2150
"Tcas001757",1788,2073,2200,1446,2539,2446,1919,1865,2498,1671,2196,2353
"Tcas001758",56,79,93,61,59,120,53,63,91,71,77,73
"Tcas001759",116,393,190,301,26,176,166,135,251,166,488,100
"Tcas001760",4,3,6,2,2,6,3,3,3,3,8,4
"Tcas001761",3,8,14,8,10,7,4,5,5,2,10,10
"Tcas001762",6,3,3,7,5,5,5,4,2,3,7,6
"Tcas001763",398,255,186,525,1077,536,112,93,457,101,106,457
"Tcas001765",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001770",1,11,13,1,16,17,1,0,0,1,1,3
"Tcas001773",0,0,1,0,1,2,0,0,0,0,0,1
"Tcas001769",1230,731,884,1778,9,1226,2887,1329,327,361,227,141
"Tcas001775",279,497,531,347,488,338,257,314,390,247,409,419
"Tcas001768",118,170,200,120,183,190,113,107,131,100,130,146
"Tcas001771",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001774",29,36,63,25,52,45,20,14,29,23,30,33
"Tcas001772",221,349,342,286,316,271,245,276,289,217,305,292
"Tcas001767",339,365,393,269,445,389,310,239,296,227,230,230
"Tcas001766",222,392,1254,384,1091,730,71,264,469,100,560,591
"Tcas001764",0,1,6,3,4,3,1,2,1,0,1,1
"Tcas001776",12,0,9,5,0,2,30,0,2,0,1,0
"Tcas001777",2,2,0,0,2,2,0,0,0,0,1,0
"Tcas001778",23,3,87,19,125,77,8,25,36,5,40,26
"Tcas002274",1076,1606,1642,1233,1652,1345,1180,1028,1360,813,998,1104
"Tcas002311",6,0,5,1,6,2,1,6,6,2,4,3
"Tcas002333",586,747,802,674,649,499,665,682,606,780,745,833
"Tcas001935",81,126,138,97,132,102,62,85,99,61,95,103
"Tcas001998",25,22,19,25,19,12,37,22,18,13,11,13
"Tcas002091",118,208,255,153,268,214,114,142,175,96,148,185
"Tcas002306",16,18,19,12,16,20,23,6,14,12,20,11
"Tcas001993",760,1349,1415,899,1091,788,570,1003,1008,585,903,824
"Tcas001969",208,264,280,232,277,217,209,235,233,175,229,256
"Tcas002081",421,436,511,410,396,221,370,505,471,391,553,573
"Tcas001959",104,202,179,134,208,167,130,135,185,85,148,169
"Tcas002189",25,40,14,20,18,22,23,21,17,24,33,40
"Tcas002147",365,548,530,351,358,323,353,402,429,301,320,389
"Tcas002007",204,293,290,224,239,215,214,246,218,181,216,240
"Tcas001951",2658,3114,2921,2441,2229,1781,2967,2334,2592,2198,1932,1990
"Tcas002370",168,278,288,227,205,152,184,218,221,194,214,230
"Tcas001813",312,441,375,370,393,346,362,276,294,335,403,439
"Tcas001949",1,1,1,2,2,0,2,3,2,1,3,4
"Tcas002197",180,313,349,194,433,339,162,195,258,129,220,202
"Tcas002144",241,481,449,305,424,341,213,312,325,151,235,264
"Tcas001943",1982,2469,2354,2067,2015,1710,2260,2023,2234,2724,3084,3181
"Tcas002003",5511,8396,5030,6057,4075,6176,15168,9567,9273,29989,42792,46515
"Tcas002284",275,368,405,253,417,395,313,297,333,252,309,338
"Tcas002400",133,220,226,139,250,220,89,127,184,103,157,257
"Tcas002084",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas002248",356,496,506,336,433,395,365,383,414,268,381,440
"Tcas001983",1,1,2,1,2,1,1,2,2,1,1,2
"Tcas002093",318,342,408,282,314,364,495,324,285,256,282,262
"Tcas002199",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas002159",8,10,14,10,16,8,6,4,10,2,5,10
"Tcas002313",11,18,9,10,5,11,13,8,12,10,5,12
"Tcas002260",255,362,403,299,336,321,257,246,291,267,353,410
"Tcas002288",591,799,1013,717,868,520,697,736,701,639,923,913
"Tcas002160",41,2,29,74,2284,563,5,11,149,1,48,143
"Tcas002345",1238,1757,1737,1209,1716,1176,1633,1638,1821,1668,2082,2035
"Tcas001994",2615,3336,3539,2516,3796,3077,2745,2722,3177,2137,2629,2788
"Tcas002303",217,321,294,200,256,187,206,210,272,195,261,272
"Tcas002362",2,2,1,1,1,3,1,4,2,2,2,1
"Tcas001971",219,306,321,293,292,269,289,307,328,191,294,272
"Tcas002090",30780,38020,40847,29505,36402,38260,35644,34759,35637,32664,38475,34997
"Tcas001785",1561,2289,2414,1933,2003,1348,1661,1800,1780,1436,1970,2035
"Tcas002024",663,1281,1312,964,1100,684,606,846,826,690,1068,1211
"Tcas001911",138,207,243,146,331,282,149,131,194,94,200,217
"Tcas002016",833,1153,1113,845,967,1147,1114,957,1011,600,691,866
"Tcas002188",412,554,628,419,901,528,291,342,529,314,591,582
"Tcas001788",132,181,135,136,256,192,188,167,264,148,255,227
"Tcas002029",30,44,41,43,30,26,37,42,30,42,35,31
"Tcas002014",342,150,1004,330,1108,687,88,119,299,97,300,233
"Tcas002136",54,74,81,54,111,64,31,48,69,38,57,65
"Tcas001808",35,37,54,31,47,37,34,37,32,27,44,40
"Tcas002324",537,799,776,631,731,591,556,629,621,503,675,718
"Tcas002096",1393,1472,1502,1148,1123,1608,2053,1430,1387,1108,1070,1117
"Tcas001820",2513,3972,4530,2747,3923,2690,2008,2845,3108,2536,3639,4329
"Tcas001877",521,834,822,520,805,594,573,631,736,398,663,755
"Tcas002183",1,0,1,1,1,1,0,0,0,2,0,1
"Tcas002102",225,307,324,246,275,249,233,288,270,199,286,294
"Tcas001957",21,2,93,27,41,98,1,24,109,1,26,12
"Tcas002328",4,0,30,11,13,31,4,6,31,2,4,1
"Tcas002097",57,274,238,106,126,76,25,157,80,14,46,44
"Tcas002107",9,14,14,5,24,14,2,5,8,6,11,8
"Tcas001870",417,670,742,479,657,512,488,584,513,532,742,767
"Tcas002300",207,418,563,283,619,346,71,164,230,111,274,399
"Tcas002307",1,1,5,1,7,1,2,1,0,1,3,3
"Tcas002111",841,992,630,1187,151,924,2379,1021,1054,765,432,137
"Tcas001798",10,30,23,10,18,16,19,12,13,14,14,15
"Tcas002170",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001995",125,139,162,109,150,158,107,89,144,114,121,124
"Tcas002236",11,12,15,17,70,34,7,7,21,6,21,23
"Tcas001894",104,138,139,97,148,189,159,109,102,119,204,273
"Tcas001961",38,41,37,25,31,18,29,26,30,33,47,34
"Tcas002264",293,267,307,218,137,297,568,396,153,283,203,121
"Tcas001986",231,334,322,264,274,276,273,265,291,226,255,274
"Tcas002149",59,120,163,71,139,81,47,111,87,34,62,92
"Tcas002033",1144,1045,1199,875,773,1130,1451,1111,874,966,938,874
"Tcas001948",393,649,684,416,704,562,397,500,584,371,529,597
"Tcas002292",914,1100,1052,861,986,828,1045,996,1201,848,1088,1048
"Tcas002047",481,712,806,484,729,651,477,540,616,452,604,600
"Tcas002414",89,70,94,61,85,87,100,71,101,81,71,72
"Tcas002343",184,325,384,222,422,284,141,184,253,158,245,294
"Tcas002227",468,704,643,558,533,271,355,498,449,340,389,509
"Tcas002394",123,92,88,68,37,50,134,104,73,78,50,52
"Tcas002256",182,269,276,192,319,233,169,175,201,175,201,217
"Tcas001992",1294,1889,1642,1382,2280,2003,1539,1355,1780,1382,1781,2011
"Tcas002255",321,510,376,322,354,368,390,323,346,180,229,196
"Tcas001917",19,14,28,18,48,39,7,17,21,8,18,18
"Tcas002285",144,141,299,150,598,333,106,135,233,153,335,370
"Tcas001965",625,877,990,734,857,662,608,787,873,588,787,854
"Tcas002087",131,194,243,154,196,168,149,201,258,164,225,288
"Tcas001910",1297,1421,1590,1112,2164,1932,1349,1243,1464,765,1255,1429
"Tcas001875",439,723,723,525,644,543,454,527,587,360,519,551
"Tcas002338",364,326,449,231,387,493,391,335,281,268,292,325
"Tcas002357",461,440,494,360,397,473,564,443,351,384,279,277
"Tcas002295",7,10,18,9,15,15,7,6,10,4,9,14
"Tcas001862",853,1277,1261,1238,1993,1536,977,1265,1765,847,1308,1276
"Tcas002156",26,18,21,16,19,16,31,14,58,28,195,140
"Tcas002052",662,589,611,489,372,533,691,654,594,750,681,621
"Tcas002204",19,15,17,16,14,3,15,12,23,57,116,94
"Tcas002099",331,543,614,404,687,570,288,393,500,361,555,585
"Tcas002165",118,117,115,101,121,132,129,88,104,105,102,82
"Tcas001882",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001906",48,74,102,58,91,105,49,82,86,36,61,65
"Tcas002026",30,58,62,36,59,27,20,41,39,21,42,63
"Tcas002217",591,1056,1107,702,1026,957,759,821,918,737,1184,1145
"Tcas002257",696,1049,1026,845,955,670,639,759,747,515,727,887
"Tcas002238",81,139,123,88,137,130,109,119,131,90,132,134
"Tcas002085",4,9,11,6,6,8,7,5,4,6,4,9
"Tcas002066",197,322,355,197,291,282,226,304,249,184,229,228
"Tcas002263",66,28,44,39,50,52,92,59,31,53,41,29
"Tcas002072",53,83,68,54,79,73,36,64,63,71,52,59
"Tcas002364",890,1288,1606,1049,1289,600,898,1154,1195,785,1120,1328
"Tcas002399",65,104,104,75,82,81,60,57,89,53,71,72
"Tcas001968",55,89,74,72,103,127,62,50,70,49,77,71
"Tcas001822",460,646,658,475,751,775,611,581,641,451,614,657
"Tcas002201",183,252,236,183,222,170,229,252,272,200,231,214
"Tcas002133",35,38,55,38,60,37,35,52,43,24,50,51
"Tcas002103",94,119,158,125,123,113,78,96,119,62,124,87
"Tcas002182",224,485,425,282,527,267,99,261,295,110,244,286
"Tcas002213",611,932,1007,721,1118,744,586,723,728,572,875,879
"Tcas001846",341,441,513,282,558,485,356,371,450,288,356,371
"Tcas002068",297,447,466,239,404,290,325,325,273,340,345,389
"Tcas002019",170,271,316,213,304,163,130,186,252,93,203,207
"Tcas001853",39,60,71,45,66,64,33,47,48,35,52,61
"Tcas002226",108,137,158,97,91,131,138,90,103,123,111,105
"Tcas002401",1070,2149,2023,1510,1290,796,983,1650,1546,1525,2044,2434
"Tcas002118",674,985,1003,734,972,772,802,865,941,542,753,813
"Tcas002294",1,2,3,3,4,3,0,3,3,3,0,3
"Tcas001962",2599,3235,2783,2386,2369,2148,2946,2494,2480,2933,3311,3400
"Tcas002225",428,612,629,401,843,791,427,436,601,357,477,467
"Tcas001819",355,559,649,328,749,762,354,387,573,231,371,378
"Tcas002302",346,437,583,340,542,469,366,416,450,317,395,435
"Tcas002193",119,168,158,120,166,134,127,141,122,90,137,140
"Tcas001970",2110,2528,3300,2583,2244,1038,2278,3007,2735,2694,3323,3527
"Tcas002161",12551,16006,14518,11872,16905,14023,15309,14182,13614,9002,10665,11116
"Tcas002376",289,428,409,321,407,399,369,323,398,289,388,438
"Tcas001907",101,94,64,140,49,87,246,124,109,93,81,73
"Tcas002251",41,67,64,36,107,89,59,51,75,45,49,54
"Tcas002131",5,5,19,2,22,16,10,12,11,2,34,26
"Tcas002092",3,6,14,5,2,10,7,4,4,2,110,73
"Tcas001838",552,693,1032,544,1046,964,749,622,698,629,874,866
"Tcas002106",43,55,129,61,263,203,30,234,842,50,2279,1669
"Tcas002237",290,430,371,283,446,361,298,354,410,310,399,435
"Tcas002270",112,193,198,127,175,163,140,149,167,98,157,134
"Tcas001900",986,1337,1196,1157,1079,848,1705,1565,1887,1016,1478,1930
"Tcas002138",1041,1385,1129,1038,1092,1061,1450,1707,2118,1356,1738,1991
"Tcas001845",262,279,234,221,348,389,367,235,301,444,475,422
"Tcas002101",210,285,355,236,379,263,250,324,397,146,240,319
"Tcas002141",240,372,353,283,281,230,238,265,282,236,292,292
"Tcas001811",660,982,967,808,1107,779,808,823,915,679,852,921
"Tcas001915",223,350,502,266,517,391,277,304,372,226,390,346
"Tcas002233",36,47,46,36,70,37,32,44,47,33,63,32
"Tcas002041",1338,296,5133,1641,5446,3446,132,833,2611,85,3667,2596
"Tcas002377",2395,3108,2869,2708,2438,2529,3043,2627,2370,2334,2048,2145
"Tcas002407",23,25,17,16,20,30,14,17,21,5,12,5
"Tcas002055",230,390,457,250,476,401,228,244,348,219,315,308
"Tcas001856",108,222,198,167,191,156,104,154,160,106,161,140
"Tcas002325",0,3,5,2,4,1,3,2,2,0,6,3
"Tcas002229",73,81,82,62,68,84,82,51,58,60,81,69
"Tcas002363",189,438,447,292,454,308,144,276,384,119,253,342
"Tcas002334",56,83,114,61,139,117,37,47,62,15,39,56
"Tcas002063",189,220,252,166,235,188,200,195,229,170,230,239
"Tcas001789",2,0,0,1,0,3,1,2,4,2,1,1
"Tcas002293",211,256,200,206,208,241,270,199,253,208,248,266
"Tcas002318",864,1144,1666,965,1809,1076,770,980,1129,589,1112,1361
"Tcas002142",460,642,839,465,936,879,458,524,674,411,551,637
"Tcas002129",150,250,301,169,237,135,94,141,167,77,133,139
"Tcas001860",1174,2165,2219,1451,1906,1234,851,1396,1432,1026,1673,2045
"Tcas001975",91,121,169,77,71,174,119,135,112,215,202,136
"Tcas001925",7,17,20,17,26,22,9,3,7,9,16,10
"Tcas002223",411,921,1210,611,1498,825,249,472,617,258,641,850
"Tcas002060",384,508,513,400,487,408,446,360,504,380,455,394
"Tcas002342",255,404,351,246,333,273,266,278,331,226,340,404
"Tcas002155",111,175,147,124,167,169,115,131,150,82,112,118
"Tcas001821",3343,3998,4579,3080,4304,4684,3950,3522,3895,3038,4155,3993
"Tcas002391",1257,2471,1845,1935,1133,1050,1321,1897,2085,568,736,1333
"Tcas001987",26,44,35,25,45,32,21,31,42,14,23,34
"Tcas002070",9,11,10,11,5,10,10,13,7,4,6,12
"Tcas002316",85,137,226,111,312,241,68,90,139,100,158,162
"Tcas002390",218,293,318,234,269,97,298,349,357,278,318,362
"Tcas001828",33,49,87,33,65,46,18,32,67,18,27,26
"Tcas002341",1587,2005,2093,1434,1807,1031,1315,1240,1788,1176,1238,1336
"Tcas002112",695,868,969,743,794,780,873,786,761,712,744,742
"Tcas002166",232,273,318,257,296,264,217,232,297,187,228,230
"Tcas002310",1230,1691,2002,1316,1755,1210,1568,1566,1648,1265,1467,1706
"Tcas002015",18,12,11,14,12,5,5,2,8,4,11,10
"Tcas001881",2,7,2,4,6,2,0,5,7,6,9,9
"Tcas002420",155,239,225,192,209,169,166,149,159,149,189,210
"Tcas002220",296,457,540,334,458,368,345,413,480,313,414,466
"Tcas002280",729,960,1209,701,1073,967,1067,886,934,794,1017,925
"Tcas001942",288,300,211,247,83,192,751,376,311,199,181,316
"Tcas002180",33,65,54,46,62,19,48,35,40,28,54,49
"Tcas001901",151,207,1608,255,1825,797,8,28,217,7,809,1044
"Tcas002004",131,140,205,127,244,171,114,85,209,47,72,66
"Tcas001850",95,115,131,81,123,133,74,81,82,54,90,82
"Tcas002071",3,6,9,0,4,4,6,6,7,8,5,5
"Tcas002304",13,26,35,20,40,38,10,22,34,12,40,44
"Tcas002398",93,53,450,84,609,453,11,68,519,10,896,787
"Tcas001782",197,250,186,148,165,214,206,175,204,185,201,190
"Tcas001879",275,360,446,299,393,355,339,419,448,299,504,480
"Tcas001950",17,27,30,21,32,28,21,27,30,12,25,22
"Tcas002332",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001928",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas002157",46,58,58,41,54,75,58,43,47,42,52,49
"Tcas002221",514,617,789,554,542,515,551,670,590,606,780,765
"Tcas001996",188,331,346,221,329,343,242,260,311,181,277,268
"Tcas002352",32,33,167,31,101,155,2,79,76,2,10,14
"Tcas002323",34,38,56,27,83,44,30,29,40,50,95,61
"Tcas001997",856,698,433,893,34,997,1535,667,462,548,446,213
"Tcas002187",165,188,251,168,274,209,143,160,175,133,192,182
"Tcas002212",109,140,124,113,169,116,101,118,138,84,106,127
"Tcas002124",585,782,822,572,860,861,699,730,837,608,741,804
"Tcas002259",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001990",160,165,183,144,159,186,156,134,156,119,124,151
"Tcas002001",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas002349",38,101,35,571,23,36,126,28,26,12,29,26
"Tcas002373",30,18,26,19,15,21,16,32,26,16,14,17
"Tcas002379",280,389,333,241,244,246,316,277,304,366,417,485
"Tcas001929",3,1,5,2,0,2,2,3,3,1,0,3
"Tcas001842",170,161,215,178,191,154,240,149,157,117,144,143
"Tcas001905",224,348,447,231,500,408,307,383,443,280,453,376
"Tcas002240",48,52,50,44,44,54,58,34,46,35,34,21
"Tcas002050",2530,4057,3785,3095,3240,3348,2703,3009,3018,3135,3867,4316
"Tcas001956",40,52,33,43,58,36,15,23,43,18,27,38
