"genotype1_cntrl_rep1","genotype1_cntrl_rep2","genotype1_cntrl_rep3","genotype1_treat_rep1","genotype1_treat_rep2","genotype1_treat_rep3","genotype2_cntrl_rep1","genotype2_cntrl_rep2","genotype2_cntrl_rep3","genotype2_treat_rep1","genotype2_treat_rep2","genotype2_treat_rep3","genotype3_cntrl_rep1","genotype3_cntrl_rep2","genotype3_cntrl_rep3","genotype3_treat_rep1","genotype3_treat_rep2","genotype3_treat_rep3","genotype4_cntrl_rep1","genotype4_cntrl_rep2","genotype4_cntrl_rep3","genotype4_treat_rep1","genotype4_treat_rep2","genotype4_treat_rep3","genotype5_cntrl_rep1","genotype5_cntrl_rep2","genotype5_cntrl_rep3","genotype5_treat_rep1","genotype5_treat_rep2","genotype5_treat_rep3","genotype6_cntrl_rep1","genotype6_cntrl_rep2","genotype6_cntrl_rep3","genotype6_treat_rep1","genotype6_treat_rep2","genotype6_treat_rep3"
"gene-LOC124189993",23.4903815922142,15.2453570829647,23.3770744370578,18.2964460560955,20.3173718608753,26.1642328898496,16.1013680795745,12.391554536006,18.878551134129,16.2983776594878,7.92290784299966,26.072533789001,17.3596544271459,9.67535163856111,14.918935927239,29.7966590850723,24.3203579956697,17.8146852813161,14.8816610314777,20.0649159043966,15.3532612060234,23.2649176169037,23.1953491216343,24.3248599353102,873.030762501989,998.253922777185,1051.09882112392,899.972789828343,825.976893416229,791.610092043507,10.4293478054756,31.8750062611619,38.3263398409329,30.1759256465192,33.5361993928271,18.8054290019833
"gene-LOC124189994",1367.26067216221,1410.47785160169,1332.49324291229,1553.79049584073,1454.8689493234,1392.74224305969,1355.58184593751,1363.07099896066,1286.88790230979,1422.52240212009,1457.81504311194,1428.97540958948,1198.78058071902,1277.14641629007,1221.31834567988,1381.99742613621,1249.93839909323,1386.36425814242,1337.36527136213,1362.05370315727,1436.27282249897,1498.05839089715,1433.89430933739,1430.15867678485,1072.04300032903,937.900836410531,997.594611838468,1060.76016780091,1004.11310930774,988.063841093836,1089.39278440831,1088.30378520253,1261.57535309738,1146.68517456773,1129.33151455345,1152.14595018818
"gene-LOC124189995",4.21622233706409,5.08178569432156,6.67916412487365,5.62967570956785,2.90248169441076,1.0063166496096,5.3671226931915,4.64683295100224,1.57321259451075,4.56354574465658,4.52737591028552,3.00836928334627,6.75097672166784,6.45023442570741,4.06880070742882,7.09444263930293,6.40009420938676,2.54495504018802,0.992110735431846,4.72115668338743,2.47633245258442,3.03455447177005,3.16300215295013,4.29262234152533,0,0,0,0.727544696708442,0,0,34.1324109997383,32.7857207257666,33.2161611954752,45.7505969479485,42.7586542258546,46.3867248715589
"gene-LOC124189996",416.201376415898,465.265712457885,453.069966470596,442.633252664772,415.780502724342,363.280310509065,381.065711216596,356.257192910172,316.21573149666,376.166556380978,395.013548172412,414.15217134067,422.418257727216,371.694758781389,356.69819535126,370.329905771613,390.405746772592,459.364384753938,336.325539311396,322.218943641192,368.478268944562,313.570628749571,384.831928608933,331.962794411292,194.450352719254,182.446686372759,188.127703616597,184.068808267236,195.710192347172,147.774943975911,221.860671498299,253.178621160086,337.27179060021,286.184585163763,323.624324140782,284.588825563348
"gene-LOC124189997",113.235685624007,124.78607093834,125.790924351787,143.55673059398,116.824888200033,105.663248209008,85.1072312777509,78.9961601670382,94.3927556706448,93.2267202122701,109.788865824424,110.306873722697,105.122351808828,120.941895482014,91.5480159171484,123.443301923871,112.641658085207,103.070679127615,108.140070162071,95.6034228385954,102.520163536995,81.9329707377912,104.379071047354,98.7303138550825,103.782886202065,121.399886369706,98.9540214741733,80.7574613346371,97.4556876177756,88.6649663855466,65.4204544161651,51.0000100178591,101.564800578472,78.8467734634857,79.6484735579644,92.7734497431178
"gene-LOC124189998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14047127694577,0,0,2.18263409012533,1.59763422324222,0,0,0,0,0,0,0
"gene-LOC124189999",1.20463495344688,0,2.22638804162455,1.40741892739196,1.45124084720538,1.0063166496096,0,1.54894431700075,0,0.651935106379511,1.13184397757138,0,0,0.806279303213426,0,0,1.92002826281603,0,0,1.18028917084686,1.48579947155065,0,0,0,14.2558909618222,9.71199090957651,6.32845486172038,8.73053636050131,5.59171978134778,7.53362459485036,0,0,0,0,0,0
"gene-LOC124190000",157.204861424818,184.63821356035,208.167281891896,163.964305041163,168.343938275824,277.743395292249,159.480217169119,285.005754328138,237.555101771123,207.967298935064,250.137519043275,213.594219117585,215.066829847418,276.553801002205,297.700585093542,217.08994476267,220.803250223843,169.87574893255,160.721939139959,232.516966656831,162.447408889538,221.522476439213,145.498099035706,224.647235873159,54.1723856549242,40.929104547501,48.9016966587484,48.7454946794656,43.13612402754,26.6574408740859,166.86956488761,287.785770815062,89.4281262955101,141.145458669203,181.933881706087,191.81537582023
"gene-LOC124190001",151.784004134307,78.4853568345218,164.752715080217,137.223345420716,145.124084720538,157.991713988707,166.380803488936,201.362761210097,281.605054417424,181.889894679884,225.236951536705,105.292924917119,143.69936164693,93.5283991727574,231.243506872204,102.159974005962,143.362110290263,141.245004730435,178.579932377732,107.406314547064,141.150949797312,154.762278060272,109.650741302271,161.688774864121,225.813312835263,176.896977281572,220.920606081875,165.880190849525,105.443858733987,189.499634039698,112.826580804691,81.9643018144164,82.4016306580058,104.155614328308,105.639028087405,102.803011877509
"gene-LOC124190002",0.602317476723441,0.564642854924617,2.22638804162455,0,0,0,0.766731813313071,0,3.14642518902149,0,1.13184397757138,0,0,0,2.03440035371441,0,0.640009420938676,0.636238760047005,0.992110735431846,0,0.495266490516885,1.01151815725668,0,0,0.570235638472886,0,0,0,0,0,0.948122527770509,0,0.638772330682215,0.973416956339329,0.838404984820678,0
"gene-LOC124190003",17.4672068249798,18.6332142125124,24.4902684578701,13.3704798102236,15.9636493192592,30.189499488288,21.468490772766,10.8426102190052,29.8910392957042,23.4696638296624,12.4502837532852,18.0502157000776,21.2173554109561,16.9318653674819,24.4128042445729,22.7022164457694,14.0802072606509,19.0871628014102,32.7396542692509,27.1466509294777,36.6497202982495,21.2418813023903,26.3583512745844,23.6094228783893,8.55353457709329,17.3428409099581,14.9581660367936,6.54790227037598,7.18935400459,7.53362459485036,30.3399208886563,21.857147150511,19.8019422511487,20.4417560831259,14.2528847419515,16.2980384683856
"gene-LOC124190004",224.06210134112,213.434999161505,224.86519220408,226.594447310106,220.588608775218,280.762345241078,236.920130313739,246.282146403119,239.128314365633,277.724355317672,244.478299155418,203.566321506431,203.493726895988,224.145646293332,192.589900151631,218.50883329053,189.442788597848,209.322552055465,256.956680476848,217.173207435822,243.17584684379,241.752839584347,229.844823114376,233.232480556209,203.57412293482,199.789527282717,216.31809345517,205.895149168489,209.290083244731,205.146392813618,209.535078637282,193.071466496181,196.10310551944,187.869472573491,164.327377024853,199.337547421023
"gene-LOC124190005",99.3823836593678,132.691070907285,155.847162913719,130.889960247452,131.337296672087,104.656931559398,115.009771996961,117.719768092057,106.978456426731,94.5305904250291,82.6246103627107,111.309663483812,105.122351808828,133.842364333429,120.707754320388,85.1333116716351,109.441610980514,172.420703972738,78.3767480991158,69.6370610799646,107.968094932681,61.7026075926576,117.031079659155,106.600121481212,94.0888803480262,125.562168188096,172.018909423127,176.065816603443,115.828481185061,151.252001481227,56.8873516662305,70.1250137745563,82.4016306580058,56.4581834676811,84.6789034668884,70.2069349407378
"gene-LOC124190006",0.602317476723441,0,0,0,0,0,0,0,0,0.651935106379511,1.13184397757138,2.00557952223085,0.964425245952548,0,0,0,0,0,0,0,0,0,0,0.715437056920888,2.28094255389154,0.693713636398322,1.72594223501465,0,0.798817111621111,0.579509584219259,0,0,0,0,0,0
"gene-LOC124190007",31.9228262663424,35.5724998602509,33.3958206243683,24.6298312293593,35.5554007565319,31.1958161378976,58.2716178117934,68.1535499480329,48.7695904298331,48.2431978720838,31.6916313719986,43.1199597279632,41.4702855759596,37.895127251031,63.7445444163848,36.8911017243752,49.9207348332167,55.9890108841365,43.6528723590012,53.1130126881086,47.5455830896209,41.472244447524,33.7386896314681,35.7718528460444,67.2878053398006,75.6147863674171,79.9686568890121,64.7514780070514,56.7160149250989,81.1313417906962,78.6941698049522,85.6071596728349,76.6526796818658,61.3252682493777,74.6180436490403,70.2069349407378
"gene-LOC124190008",0,2.82321427462309,0,0,0,0,0,0,0,0,0,0,0.964425245952548,0,0,0,0,0,0,0,0.495266490516885,0,0,0.715437056920888,0.570235638472886,0.693713636398322,0,0,3.19526844648445,0.579509584219259,0,0.910714464604627,0.638772330682215,0.973416956339329,1.67680996964136,0
"gene-LOC124190009",0,0.564642854924617,0,0,0,0,0,0,0,0,0,1.00278976111542,1.9288504919051,0.806279303213426,0,0,0.640009420938676,0.636238760047005,1.98422147086369,0,0,1.01151815725668,0,0,4.56188510778309,6.93713636398322,5.17782670504395,4.36526818025065,7.18935400459,1.15901916843852,5.68873516662305,2.73214339381388,0.638772330682215,2.92025086901799,6.70723987856542,2.50739053359778
"gene-LOC124190010",402.348074451259,385.651069913514,389.617907284296,626.301422689423,645.802177006395,634.985805903657,354.996829563952,348.512471325168,292.617542578999,464.829730848591,483.297378422979,520.447886018905,315.367055426483,339.443586652852,287.52858332497,659.783165455172,436.486425080177,612.697925925266,288.704224010667,277.367955149011,308.551023592019,638.267957228966,692.697471496079,610.267809553517,221.25142772748,195.627245464327,190.42895992995,284.469976413001,242.041584821197,286.857244188533,234.186264359316,258.642907947714,322.580026994519,281.317500382066,266.612785172976,244.470577025783
"gene-LOC124190011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570235638472886,0,0.575314078338217,0.727544696708442,2.39645133486333,1.73852875265778,0,0,0,0,0,1.25369526679889
"gene-LOC124190012",1679.86344258168,1510.41963692335,1649.75353884379,1542.53114442159,1719.72040393838,1591.99293968239,1692.94384379526,1959.41456100595,1798.18199552578,1715.89319999087,1262.00603499209,1653.60031607933,1519.93418762122,1772.20190846311,1456.63065325952,1584.89848562027,1576.9832131929,1829.18643513514,1333.3968284204,1462.37828267926,1540.27878550751,1470.74740065122,1648.978455738,1654.09047560109,831.403560893468,1201.51201824189,1028.66157206873,1233.18826092081,1060.03030712121,1016.45981072058,1174.72381190766,1239.4823863269,1302.45678226104,1144.73834065505,1217.36403795962,1183.48833185815
"gene-LOC124190013",0,0,0,0,1.45124084720538,0,0,0,0,2.60774042551804,0,1.00278976111542,0,0,0,2.83777705572117,0,0,143.856056637618,127.471230451461,128.76928753439,236.695248798064,212.975478298642,224.647235873159,30.222488839063,27.7485454559329,20.7113068201758,34.9221454420052,29.5562331299811,37.6681229742518,54.9911066106895,6.37500125223239,5.11017864545772,6.8139186943753,8.38404984820678,7.52217160079334
"gene-LOC124190014",0,0,1.11319402081228,0,0,1.0063166496096,1.53346362662614,0,0,1.95580531913853,1.13184397757138,2.00557952223085,0.964425245952548,0.806279303213426,0,1.41888852786059,1.28001884187735,0,51.589758242456,38.9495426379463,43.5834511654859,64.7371620644276,65.3687111609694,77.9826392043768,13.1154196848764,15.2617000007631,16.1087941934701,23.2814302946702,18.3727935672856,13.3287204370429,10.4293478054756,4.55357232302314,4.47140631477551,2.92025086901799,5.86883489374474,7.52217160079334
"gene-LOC124190015",0,0,0,0,1.45124084720538,0,0,0,0,0,1.13184397757138,0,0,0,0.678133451238136,0,0,0,0,1.18028917084686,0,0,0,0,248.052502735705,287.197445468905,282.479212464064,242.99992870062,285.976525960358,221.952170755976,0.948122527770509,0,0,0,0.838404984820678,0
"gene-LOC124190016",0,0.564642854924617,2.22638804162455,0,0,1.0063166496096,3.83365906656536,3.0978886340015,0,1.95580531913853,1.13184397757138,5.01394880557712,0,0,1.35626690247627,0,0,0,4.96055367715923,5.90144585423429,0.495266490516885,2.02303631451336,0,0,13.1154196848764,6.2434227275849,31.6422743086019,5.82035757366754,9.58580533945334,6.37460542641184,66.3685769439356,57.3750112700915,3.19386165341108,37.9632612972338,31.8593894231858,16.2980384683856
"gene-LOC124190017",0,0.564642854924617,2.22638804162455,0.703709463695981,0.725620423602691,1.0063166496096,0,0,0,0,0,0,0.964425245952548,4.83767581928056,2.71253380495254,7.09444263930293,6.40009420938676,3.18119380023503,0,1.18028917084686,0.495266490516885,1.01151815725668,2.10866810196675,1.43087411384178,7.41306330014752,6.93713636398322,6.32845486172038,2.91017878683377,6.39053689296889,5.21558625797333,14.2218379165576,2.73214339381388,3.83263398409329,5.84050173803598,5.03042990892407,7.52217160079334
"gene-LOC124190018",0.602317476723441,0,0,0,0,0,0,0,0,0.651935106379511,0,0,0,0,0,0,0,0,0.992110735431846,0,0,0,0,0,0,1.38742727279664,0,0,0.798817111621111,0.579509584219259,0,0,0,0,0,0
"gene-LOC124190019",12.6486670111923,6.77571425909541,6.67916412487365,3.5185473184799,7.25620423602691,10.063166496096,9.20078175975685,9.29366590200449,14.1589133505967,10.4309617020722,9.05475182057104,4.01115904446169,3.85770098381019,6.45023442570741,4.74693415866695,1.41888852786059,5.76008478844809,1.27247752009401,6.94477514802292,0,2.97159894310131,2.02303631451336,2.10866810196675,0.715437056920888,7.41306330014752,8.32456363677986,8.05439709673504,8.00299166379286,5.59171978134778,4.63607667375407,7.58498022216407,9.10714464604627,12.1366742829621,12.6544204324113,10.8992648026688,11.28325740119
"gene-LOC124190020",1.20463495344688,1.12928570984923,1.11319402081228,2.11112839108794,0.725620423602691,1.0063166496096,1.53346362662614,0,3.14642518902149,1.95580531913853,2.26368795514276,3.00836928334627,0.964425245952548,0.806279303213426,0,0,1.28001884187735,0.636238760047005,19.8422147086369,17.7043375627029,20.3059261111923,17.1958086733636,11.5976745608172,22.1785487645475,8.55353457709329,13.8742727279664,6.9037689400586,13.095804540752,5.59171978134778,9.27215334750814,56.8873516662305,63.7500125223239,78.5689966739125,77.8733565071463,79.6484735579644,66.4458491403412
"gene-LOC124190021",274.656769385889,152.453570829647,199.261729725397,170.297690214427,166.892697428619,131.827481098858,254.55496201994,246.282146403119,291.044329984488,191.016986169197,213.918511760991,185.516105806353,298.97182624529,189.475636255155,408.914471096596,211.414390651227,281.604145213018,273.582666820212,177.5878216423,110.947182059605,145.608348211964,113.290033612748,99.1074007924375,133.071292587285,248.052502735705,229.619213647845,236.454086197007,215.353230225699,192.514923900688,246.291573293185,425.707014968959,390.696505315385,466.303801398017,500.336315558415,622.096498736943,487.687458784768
"gene-LOC124190022",0,0,0,0,0,1.0063166496096,0,0,1.57321259451075,0,0,0,0.964425245952548,0,0,0,0.640009420938676,0,0,0,0.495266490516885,1.01151815725668,0,0,0,0.693713636398322,0.575314078338217,0,0.798817111621111,1.15901916843852,0.948122527770509,0.910714464604627,0.638772330682215,0,0,0
"gene-LOC124190023",0,0,0,0,0,0,0,0,0,0.651935106379511,0,0,0,0,0,0,0.640009420938676,1.27247752009401,0,0,0,0,0,0.715437056920888,1.14047127694577,0,0,1.45508939341688,3.99408555810556,1.15901916843852,0,0.910714464604627,2.55508932272886,0,38.5666293017512,0
"gene-LOC124190024",776.989544973239,786.547496909992,730.255277652853,958.452289553926,872.921369594037,992.228216515065,686.991704728512,669.143944944323,763.008108337712,831.869195740256,879.442770572962,741.061633464298,818.797033813713,820.792330671268,747.981196715664,1024.43751711534,881.932982053496,857.649848543363,777.814816578567,797.875479492476,741.909202794293,986.230203325265,1000.56301438323,848.508349508173,606.730719335151,548.033772754674,578.190648729908,717.359070954524,682.189813324429,784.076467448657,679.803852411455,690.321564170307,786.328739069807,735.903218992533,729.41233679399,732.158035810552
"gene-LOC124190025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495266490516885,0,0,0,47.8997936317224,66.5965090942389,59.8326641471745,44.380226499215,49.5266609205089,42.8837092322251,0.948122527770509,1.82142892920925,1.27754466136443,0.973416956339329,0,0
"gene-LOC124190026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28094255389154,2.77485454559329,3.4518844700293,2.91017878683377,4.79290266972667,1.15901916843852,0,0,0,0,0,0
"gene-LOC124190027",14.4556194413626,11.2928570984923,14.4715222705596,15.4816082013116,7.9818246596296,9.0568498464864,13.0344408263222,12.391554536006,7.86606297255373,9.77902659569266,13.5821277308566,20.0557952223085,6.75097672166784,6.45023442570741,14.918935927239,15.6077738064664,15.3602261025282,12.0885364408931,20.8343254440688,9.44231336677486,8.91479682930393,11.1266997298235,4.21733620393351,7.15437056920888,34.2141383083732,38.1542500019077,41.9979277186898,58.9311204333838,46.3313924740245,42.3041996480059,41.7173912219024,47.3571521594406,55.5731927693527,45.7505969479485,51.981109058882,43.8793343379611
"gene-LOC124190028",35.536731126683,23.1503570519093,43.4145668116787,28.8520880115352,26.8479556732996,28.1768661890688,34.5029315990882,24.783109072012,31.4642518902149,28.6851446806985,22.6368795514276,25.0697440278856,27.9683321326239,28.2197756124699,47.4693415866695,34.0533246686541,26.8803956794244,30.5394604822563,28.7712113275235,23.6057834169372,25.2585910163611,22.253399459647,18.9780129177008,20.7476746507057,26.2308393697528,47.8662409114842,51.2029529721013,47.2904052860487,38.3432213578133,35.929594221594,16.1180829720987,15.4821458982787,8.94281262955101,8.76075260705396,19.2833146508756,8.77586686759223
"gene-LOC124190029",315.01204032636,321.846427307032,274.958923140632,310.335873489927,290.248169441076,266.673912146544,318.960434338238,315.984640668153,305.203243335085,293.37079787078,323.707377585415,314.875984990243,281.612171818144,262.040773544364,284.137916068779,293.709925267141,288.004239422404,316.846902503409,212.311697382415,230.156388315137,267.939171369635,245.798912213374,251.985838185027,231.801606442368,171.070691541866,190.07753637314,169.142339031436,191.34425523432,172.54449611016,201.669335308302,178.247035220856,167.571461487251,211.433641455813,203.44414387492,177.741856781984,184.293204219437
"gene-LOC124190030",184.309147877373,203.271427772862,210.39366993352,232.92783248337,195.917514372727,174.092780382461,171.747926182128,147.149710115071,124.283794966349,160.37603616936,173.172128568421,175.488208195199,152.379188860503,158.030743429832,132.236022991437,207.157725067645,184.322713230339,197.234015614572,135.919170754163,141.634700501623,146.103614702481,132.508878600625,163.421777902423,155.249841351833,177.343283565068,190.771250009539,182.374562833215,161.514922669274,196.509009458793,148.35445356013,222.80879402607,251.357192230877,290.002638129726,253.088408648226,249.006280491741,230.679929090996
